"id","name","short_name","code","status","created_at","updated_at","service_url","agent_app_url","dark_background_logo_url","light_background_logo_url","logomark_url","egate_reentry_window_minutes","reentry_window_minutes","reentry_window_type","reports_deduping_window_minutes","partner_company_group_id","place_policy"
886,"Empresa Test","TT","AR","DELETED","2025-10-09 17:38:45.297","2025-10-09 17:39:43.456",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
887,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-09 18:02:04.431","2025-10-09 18:02:31.34",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
888,"Empresa Test","TT","AR","DELETED","2025-10-09 18:09:04.511","2025-10-09 18:10:02.225",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
889,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-09 23:05:33.527","2025-10-09 23:06:01.495",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
890,"Empresa Test","TT","AR","DELETED","2025-10-09 23:12:33.928","2025-10-09 23:13:31.922",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
891,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-10 12:19:48.533","2025-10-10 12:20:15.23",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
892,"Empresa Test","TT","AR","DELETED","2025-10-10 12:26:45.329","2025-10-10 12:27:43.736",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
893,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-10 13:18:40.576","2025-10-10 13:19:07.831",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
894,"Empresa Test","TT","AR","DELETED","2025-10-10 13:25:36.077","2025-10-10 13:26:33.663",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
895,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-10 13:40:02.851","2025-10-10 13:40:30.681",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
896,"Empresa Test","TT","AR","DELETED","2025-10-10 13:47:09.901","2025-10-10 13:48:08.172",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
897,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-10 15:03:42.555","2025-10-10 15:04:10.627",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
898,"Empresa Test","TT","AR","DELETED","2025-10-10 15:10:45.988","2025-10-10 15:11:44.39",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
899,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-10 16:46:41.854","2025-10-10 16:47:10.358",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
900,"Empresa Test","TT","AR","DELETED","2025-10-10 16:53:51.236","2025-10-10 16:54:49.849",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
901,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-10 23:05:04.806","2025-10-10 23:05:32.313",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
902,"Empresa Test","TT","AR","DELETED","2025-10-10 23:12:02.695","2025-10-10 23:13:00.475",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
903,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-11 23:05:10.024","2025-10-11 23:05:36.871",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
904,"Empresa Test","TT","AR","DELETED","2025-10-11 23:12:06.382","2025-10-11 23:13:03.945",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
905,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-12 23:05:13.535","2025-10-12 23:05:41.105",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
906,"Empresa Test","TT","AR","DELETED","2025-10-12 23:12:12.015","2025-10-12 23:13:10.409",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
907,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-13 23:05:04.824","2025-10-13 23:05:32.135",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
908,"Empresa Test","TT","AR","DELETED","2025-10-13 23:11:57.383","2025-10-13 23:12:55.156",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
909,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-14 16:09:57.883","2025-10-14 16:10:25.172",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
910,"Empresa Test","TT","AR","DELETED","2025-10-14 16:16:53.516","2025-10-14 16:17:51.401",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
911,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-14 16:59:59.861","2025-10-14 17:00:26.838",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
912,"Empresa Test","TT","AR","DELETED","2025-10-14 17:06:57.234","2025-10-14 17:07:55.313",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
913,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-14 18:00:15.885","2025-10-14 18:00:44.161",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
914,"Empresa Test","TT","AR","DELETED","2025-10-14 18:07:07.092","2025-10-14 18:08:04.511",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
915,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-14 23:05:12.5","2025-10-14 23:05:40.077",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
916,"Empresa Test","TT","AR","DELETED","2025-10-14 23:12:12.295","2025-10-14 23:13:10.516",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
917,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-15 23:05:25.911","2025-10-15 23:05:54.659",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
918,"Empresa Test","TT","AR","DELETED","2025-10-15 23:12:37.702","2025-10-15 23:13:36.236",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
919,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-16 13:00:17.631","2025-10-16 13:00:46.121",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
920,"Empresa Test","TT","AR","DELETED","2025-10-16 13:07:25.449","2025-10-16 13:08:23.585",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
921,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-16 14:16:27.269","2025-10-16 14:16:54.988",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
922,"Empresa Test","TT","AR","DELETED","2025-10-16 14:23:32.119","2025-10-16 14:24:30.828",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
923,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-16 16:32:34.955","2025-10-16 16:33:03.573",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
924,"Empresa Test","TT","AR","DELETED","2025-10-16 16:39:39.449","2025-10-16 16:40:37.738",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
925,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-16 17:21:36.199","2025-10-16 17:22:04.302",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
926,"Empresa Test","TT","AR","DELETED","2025-10-16 17:28:33.356","2025-10-16 17:29:31.064",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
927,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-16 17:41:59.847","2025-10-16 17:42:27.329",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
928,"Empresa Test","TT","AR","DELETED","2025-10-16 17:49:03.639","2025-10-16 17:50:01.317",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
929,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-16 23:05:39.501","2025-10-16 23:06:07.727",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
930,"Empresa Test","TT","AR","DELETED","2025-10-16 23:12:47.818","2025-10-16 23:13:46.173",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
931,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-16 23:48:29.469","2025-10-16 23:48:56.318",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
932,"Empresa Test","TT","AR","DELETED","2025-10-16 23:55:23.461","2025-10-16 23:56:21.623",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
933,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-17 00:23:21.232","2025-10-17 00:23:49.823",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
934,"Empresa Test","TT","AR","DELETED","2025-10-17 00:30:30.894","2025-10-17 00:31:29.454",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
935,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-17 01:16:09.774","2025-10-17 01:16:40.396",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
936,"Empresa Test","TT","AR","DELETED","2025-10-17 01:23:25.208","2025-10-17 01:24:24.191",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
937,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-17 23:04:46.028","2025-10-17 23:05:13.07",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
938,"Empresa Test","TT","AR","DELETED","2025-10-17 23:11:44.077","2025-10-17 23:12:41.828",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
939,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-18 23:05:01.119","2025-10-18 23:05:28.377",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
940,"Empresa Test","TT","AR","DELETED","2025-10-18 23:11:56.842","2025-10-18 23:12:54.64",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
941,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-19 23:04:49.102","2025-10-19 23:05:16.691",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
942,"Empresa Test","TT","AR","DELETED","2025-10-19 23:11:49.203","2025-10-19 23:12:47.296",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
943,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-20 23:05:16.955","2025-10-20 23:05:46.505",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
944,"Empresa Test","TT","AR","DELETED","2025-10-20 23:12:24.203","2025-10-20 23:13:22.898",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
945,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-21 23:05:21.525","2025-10-21 23:05:50.197",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
946,"Empresa Test","TT","AR","DELETED","2025-10-21 23:12:30.718","2025-10-21 23:13:29.268",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
947,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-22 23:05:15.27","2025-10-22 23:05:43.623",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
948,"Empresa Test","TT","AR","DELETED","2025-10-22 23:12:20.134","2025-10-22 23:13:18.47",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
949,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-23 23:05:34.339","2025-10-23 23:06:02.046",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
950,"Empresa Test","TT","AR","DELETED","2025-10-23 23:12:37.977","2025-10-23 23:13:36.278",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
951,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-24 23:05:14.742","2025-10-24 23:05:43.154",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
952,"Empresa Test","TT","AR","DELETED","2025-10-24 23:12:16.989","2025-10-24 23:13:15.081",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
953,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-25 23:05:00.584","2025-10-25 23:05:28.652",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
954,"Empresa Test","TT","AR","DELETED","2025-10-25 23:12:04.907","2025-10-25 23:13:02.92",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
955,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-26 23:05:10.934","2025-10-26 23:05:39.488",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
956,"Empresa Test","TT","AR","DELETED","2025-10-26 23:12:18.24","2025-10-26 23:13:16.882",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
957,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-27 23:04:59.761","2025-10-27 23:05:26.432",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
958,"Empresa Test","TT","AR","DELETED","2025-10-27 23:11:51.241","2025-10-27 23:12:48.458",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
959,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-28 23:04:59.332","2025-10-28 23:05:27.59",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
960,"Empresa Test","TT","AR","DELETED","2025-10-28 23:12:04.494","2025-10-28 23:13:02.702",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
961,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-29 20:42:23.979","2025-10-29 20:42:51.341",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
962,"Empresa Test","TT","AR","DELETED","2025-10-29 20:49:23.062","2025-10-29 20:50:21.016",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
963,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-10-29 23:05:14.253","2025-10-29 23:05:42.015",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
964,"Empresa Test","TT","AR","DELETED","2025-10-29 23:12:12.172","2025-10-29 23:13:10.022",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
965,"American Airlines","American Airlines","AA","ACTIVE","2025-11-01 00:52:55.619","2025-11-03 14:13:29.444","http://sulm-backend-generic-airlines-qa.sulm.svc.cluster.local","https://aa.qa.app.caelusiq.com","/assets/images/222-2228009_5417-trumpeter-way-missoula-mt-american-airlines-logos.png","/assets/images/American-Airlines-Logo.png","/assets/images/American-Airlines-Emblem.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
966,"CaelusIQ Airlines","CaelusIQ Airlines","11","DELETED","2025-11-04 12:02:51.271","2025-12-17 19:37:43.636","http://sulm-backend-generic-airlines-qa.sulm.svc.cluster.local","https://demo.qa.app.caelusiq.com","/assets/images/LogoMark-CaelusIQ-dark.png","/assets/images/Logo-CaelusIQ.png","/assets/images/LogoMark-CaelusIQ.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
967,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-11-05 18:04:33.283","2025-11-05 18:05:14.197",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
968,"Empresa Test","TT","AR","DELETED","2025-11-05 18:13:25.888","2025-11-05 18:14:29.162",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
969,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-11-05 23:05:27.483","2025-11-05 23:06:07.025",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
970,"Empresa Test","TT","AR","DELETED","2025-11-05 23:13:53.359","2025-11-05 23:14:56.216",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
971,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-11-06 23:05:43.445","2025-11-06 23:06:23.183",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
972,"Empresa Test","TT","AR","DELETED","2025-11-06 23:14:18.606","2025-11-06 23:15:20.941",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
973,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-11-07 23:05:18.081","2025-11-07 23:05:55.665",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
974,"Empresa Test","TT","AR","DELETED","2025-11-07 23:13:41.651","2025-11-07 23:14:43.223",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
975,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-11-08 23:05:22.543","2025-11-08 23:06:01.156",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
976,"Empresa Test","TT","AR","DELETED","2025-11-08 23:13:51.401","2025-11-08 23:14:52.996",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
977,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-11-09 23:05:11.343","2025-11-09 23:05:51.658",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
978,"Empresa Test","TT","AR","DELETED","2025-11-09 23:13:49.832","2025-11-09 23:14:52.106",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
979,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-11-10 23:05:31.898","2025-11-10 23:06:11.281",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
980,"Empresa Test","TT","AR","DELETED","2025-11-10 23:14:04.551","2025-11-10 23:15:07.013",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
981,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-11-11 23:05:18.582","2025-11-11 23:05:56.646",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
982,"Empresa Test","TT","AR","DELETED","2025-11-11 23:13:45.541","2025-11-11 23:14:47.412",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
983,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-11-12 23:05:49.155","2025-11-12 23:06:28.896",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
984,"Empresa Test","TT","AR","DELETED","2025-11-12 23:14:18.099","2025-11-12 23:15:22.822",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
985,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-11-13 23:06:09.037","2025-11-13 23:06:47.786",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
986,"Empresa Test","TT","AR","DELETED","2025-11-13 23:14:35.224","2025-11-13 23:15:37.58",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
987,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-11-14 23:05:31.73","2025-11-14 23:06:12.598",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
988,"Empresa Test","TT","AR","DELETED","2025-11-14 23:14:19.61","2025-11-14 23:15:22.274",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
989,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-11-15 23:05:32.126","2025-11-15 23:06:10.705",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
990,"Empresa Test","TT","AR","DELETED","2025-11-15 23:14:05.628","2025-11-15 23:15:08.079",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
991,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-11-16 23:05:21.912","2025-11-16 23:05:59.047",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
992,"Empresa Test","TT","AR","DELETED","2025-11-16 23:13:28.959","2025-11-16 23:14:30.832",NULL,NULL,"/assets/images/tap_dark_bg.png","/assets/images/tap_light_bg.png","/assets/images/tap_logomark.png",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
993,"Object Edge Airlines 2, Inc.","QAT","QA","DELETED","2025-11-17 23:05:19.206","2025-11-17 23:06:00.047",NULL,NULL,"","","",NULL,NULL,"SAME_DAY",NULL,NULL,"TIER"
